score,total_mape,grid_year_mape,grade_total_mape,grade_year_mape,total_mae,grid_year_mae,grade_total_mae,grade_year_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,annual_first_birth,annual_second_birth,annual_third_birth,annual_fourth_plus_birth,tk8_exit,high_exit,special_exit,same_school_year,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.11003244660321698,0.03359123571119436,0.24094806506275837,0.033152614366642096,0.103530925754614,217.20500000000015,113.44627083333333,215.70499999999993,46.803214285714276,50,302948,0.045,0.75,0.55,0.2,0,0.1,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11003267993167325,0.03657974033180304,0.22804351103207493,0.0361427605007069,0.10690011125143468,246.36499999999978,109.0159861111111,244.86499999999967,48.378392857142856,50,683060,0.05,0.75,0.55,0.2,0,0.1,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11007432406308634,0.03694268121459428,0.23291166316247644,0.03650579304324676,0.10481837413242555,248.50000000000057,108.29552083333334,246.9999999999999,47.86464285714286,50,706817,0.05,0.75,0.55,0.2,0,0.12,0.035,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11062175468058025,0.03843059704640005,0.23018378560062974,0.03799445965169079,0.10611163689306856,258.7224999999995,107.69213888888889,257.2225000000003,48.42232142857143,50,714736,0.05,0.75,0.55,0.2,0,0.12,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11063468910059253,0.037794690366307455,0.23430054886164872,0.037358597462874385,0.1048723444367411,255.0949999999999,108.65650000000001,253.5950000000006,48.08642857142857,50,722655,0.05,0.75,0.55,0.2,0,0.12,0.035,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11085153752330615,0.03816214899637937,0.2321533895089516,0.0377263736156609,0.10594442984520405,251.84000000000026,111.07219444444445,250.33999999999924,47.96678571428571,50,374219,0.045,0.75,0.55,0.2,0,0.12,0.045,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11088594002750629,0.03481984112658008,0.24214686917770392,0.03438208701266215,0.10402122770798296,226.50749999999994,111.56709722222222,225.00750000000028,47.248035714285706,50,334624,0.045,0.75,0.55,0.2,0,0.12,0.035,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11115117415404446,0.03283537436778223,0.24545175658147192,0.03239741137563181,0.10442042105483082,211.9875000000004,113.55144444444444,210.48749999999995,46.98339285714286,50,295029,0.045,0.75,0.55,0.2,0,0.1,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11160559280662283,0.040209553879590965,0.22624548407691505,0.039774275385647,0.10858725965472503,272.7925,108.32140277777778,271.2924999999998,49.47571428571428,50,738493,0.05,0.75,0.55,0.2,0,0.12,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11166719988808987,0.03757183343746114,0.2364368320539777,0.03713562396654481,0.106216566892112,252.05750000000035,108.863875,250.55749999999944,48.31928571428571,50,698898,0.05,0.75,0.55,0.2,0,0.12,0.035,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11169126910797098,0.03692373155491949,0.23892538350371997,0.03648656973217057,0.10565814588150226,242.01249999999993,111.69378472222222,240.51250000000016,48.24107142857143,50,358381,0.045,0.75,0.55,0.2,0,0.12,0.045,0.004,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11205326942454767,0.04020779522759278,0.23210199518827357,0.03977060387031653,0.10714106363723025,273.9325000000001,108.46018749999999,272.4325,49.205357142857146,50,754331,0.05,0.75,0.55,0.2,0,0.12,0.045,0.008,0.0012,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11300298059600439,0.040549535145573856,0.2313803216312756,0.040114451051550856,0.10912411145215424,275.6124999999997,107.24865972222223,274.1125000000004,49.86696428571429,50,730574,0.05,0.75,0.55,0.2,0,0.12,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11303432796296603,0.03819456810990119,0.2433528365396845,0.03775875735429777,0.10581078044411753,251.85750000000007,111.85774305555555,250.35749999999996,47.830535714285716,50,350462,0.045,0.75,0.55,0.2,0,0.12,0.045,0.004,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
0.11400911815354461,0.04025285100575998,0.2380143768103565,0.039817354761412446,0.10866077497949064,273.8625000000003,107.06931944444445,272.3625000000004,49.448214285714286,50,746412,0.05,0.75,0.55,0.2,0,0.12,0.045,0.008,0,0,0,0,0.5,0.35,0.45,0.15,0.04,0.01
