score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.03666207846193745,0.03686611000196213,0.03645804692191276,245.9266666666664,244.59333333333396,50,825602,0.105,0.75,0.5,0.18,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03675583877563851,0.037349221746332734,0.03616245580494428,262.2333333333333,255.34444444444458,50,2678648,0.135,0.65,0.45,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.036814664710397675,0.037018483923767054,0.036610845497028296,254.626666666667,253.29333333333318,50,2235184,0.125,0.7,0.5,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03681507297535315,0.037020746572284796,0.03660939937842151,251.90444444444438,250.57111111111115,50,3209221,0.135,0.75,0.4,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.036881598782301475,0.03747433762780304,0.036288859936799915,263.86888888888865,256.9800000000001,50,1443284,0.115,0.75,0.4,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03694683122761179,0.03753995320464235,0.036353709250581234,264.0822222222223,257.1933333333334,50,1189876,0.115,0.7,0.4,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03714845833076601,0.037353159695201865,0.036943756966330156,254.52444444444438,253.19111111111073,50,3019165,0.135,0.7,0.45,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.037159139055350066,0.03736396697963917,0.03695431113106097,256.4999999999999,255.16666666666677,50,2425240,0.125,0.75,0.45,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.037201616124861704,0.037798714069515724,0.036604518180207685,273.8333333333333,266.94444444444457,50,603870,0.105,0.75,0.4,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.037522437136958714,0.03772589366423384,0.0373189806096836,261.4311111111108,260.0977777777777,50,817683,0.105,0.75,0.5,0.15,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
