score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.11864035855337046,0.11891912210938388,0.11836159499735703,911.3366666666667,907.1700000000005,50,2290617,0.08,0.75,0.55,0.08,0.005
0.11959940318576096,0.11987539530431879,0.11932341106720314,915.7533333333336,911.5866666666669,50,3217140,0.12,0.9,0.25,0.08,0.005
0.12029112091964922,0.12056694035855679,0.12001530148074165,920.6600000000004,916.4933333333332,50,3074598,0.12,0.75,0.4,0.08,0.005
0.12073873376436278,0.12101451498030563,0.12046295254841993,923.8799999999993,919.7133333333335,50,2932056,0.12,0.6,0.55,0.08,0.005
0.12517630257669723,0.12545631038532665,0.12489629476806781,964.226666666667,960.0600000000001,50,1625421,0.05,0.9,0.4,0.24,0.005
0.12544898074556848,0.12572885977528897,0.12516910171584802,966.2966666666667,962.1299999999998,50,1482879,0.05,0.75,0.55,0.24,0.005
0.1266716202952679,0.12695129426060425,0.12639194632993153,975.6499999999997,971.4833333333332,50,1649178,0.05,0.9,0.55,0.08,0.005
0.12938104971704253,0.12966033675435643,0.12910176267972864,996.1500000000001,991.9833333333327,50,1680854,0.05,0.9,0.55,0.16,0.015
0.1296597984257089,0.1299359754856878,0.12938362136573,995.3099999999998,991.1433333333331,50,2377726,0.08,0.9,0.25,0.16,0
0.1307764291584198,0.13105232558916233,0.13050053272767728,1003.7299999999997,999.5633333333334,50,2235184,0.08,0.75,0.4,0.16,0
0.13157194266745426,0.13184732501025717,0.13129656032465134,1009.2833333333336,1005.1166666666667,50,2092642,0.08,0.6,0.55,0.16,0
0.1334547895429572,0.13373262871014027,0.1331769503757741,1026.9233333333339,1022.7566666666668,50,1593745,0.05,0.9,0.4,0.16,0
0.13368193304371112,0.13395467492485455,0.13340919116256766,1022.3400000000001,1018.1733333333333,50,2773676,0.12,0.45,0.55,0.24,0.015
0.13408426610673455,0.13435699846760304,0.13381153374586605,1025.5600000000002,1021.3933333333333,50,3058760,0.12,0.75,0.25,0.24,0.015
0.134424178311992,0.13470158441838204,0.13414677220560198,1034.3366666666668,1030.1700000000003,50,1451203,0.05,0.75,0.55,0.16,0
0.13461988910142633,0.13489536966905186,0.1343444085338008,1033.0366666666664,1028.8700000000001,50,2417321,0.08,0.9,0.25,0.24,0.015
0.13514336721307174,0.13541855245465792,0.13486818197148556,1036.7933333333333,1032.6266666666668,50,2132237,0.08,0.6,0.55,0.24,0.015
0.1351688031609014,0.13544128747854509,0.13489631884325773,1033.3733333333332,1029.2066666666672,50,2916218,0.12,0.6,0.4,0.24,0.015
0.13535989477869273,0.1356347306328274,0.13508505892455805,1038.35,1034.1833333333332,50,2274779,0.08,0.75,0.4,0.24,0.015
0.137026855946342,0.13729899150828398,0.13675472038440004,1048.1599999999996,1043.9933333333336,50,2939975,0.12,0.6,0.55,0.08,0.015
0.13726799392627986,0.13753984029884056,0.13699614755371917,1049.4933333333333,1045.3266666666666,50,3082517,0.12,0.75,0.4,0.08,0.015
0.1375635346469885,0.13783485691459377,0.13729221237938324,1051.566666666667,1047.4000000000003,50,3019165,0.12,0.75,0.25,0.16,0
0.13794437730087483,0.13821883071414232,0.13766992388760732,1058.0033333333329,1053.8366666666668,50,2441078,0.08,0.9,0.4,0.08,0.015
