score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.03928134464429193,0.038968482483711424,0.03959420680487243,291.9600000000002,296.126666666667,50,1403689,0.14,0.7,0.55,0.28,0
0.0397985017355388,0.03948602724701217,0.04011097622406542,296.4199999999998,300.58666666666676,50,2029290,0.16,0.7,0.55,0.24,0.005
0.039970742541137735,0.03969394467306424,0.04024754040921124,307.3133333333332,311.1466666666667,50,215839,0.1,0.8,0.5,0.2,0
0.03998441234419109,0.03967078113470154,0.040298043553680635,296.89333333333343,301.0599999999998,50,1031496,0.12,0.8,0.6,0.24,0.005
0.040049862067616585,0.039736142151789174,0.040363581983444,297.106666666667,301.27333333333337,50,983982,0.12,0.8,0.55,0.28,0.005
0.04017929408452814,0.03990175908938319,0.04045682907967308,308.66000000000014,312.4933333333329,50,128730,0.1,0.7,0.55,0.28,0.005
0.04039822948428317,0.04008483308753658,0.04071162588102976,300.61666666666724,304.78333333333256,50,1562069,0.14,0.8,0.5,0.28,0.01
0.04072112391389403,0.04040711529986749,0.04103513252792057,302.2966666666668,306.4633333333334,50,1102767,0.12,0.9,0.5,0.24,0.005
0.040785853661754815,0.04050920490350534,0.04106250242000429,313.65333333333336,317.48666666666685,50,144568,0.1,0.7,0.6,0.2,0
0.041464713832058374,0.041150915479757945,0.0417785121843588,308.23666666666594,312.4033333333332,50,1451203,0.14,0.7,0.6,0.24,0
0.04159534370412637,0.041280444860072076,0.04191024254818066,308.2966666666666,312.4633333333334,50,603870,0.1,0.9,0.6,0.24,0.005
0.04168967756635396,0.04172862010178449,0.04165073503092342,322.27999999999946,321.69999999999965,50,675141,0.12,0.7,0.5,0.24,0.005
0.04191520546608545,0.041638024107214275,0.04219238682495663,321.9000000000001,325.7333333333333,50,302948,0.1,0.8,0.55,0.2,0.01
0.04214705680315403,0.04183369878933307,0.04246041481697499,313.97333333333336,318.1400000000005,50,1973857,0.16,0.7,0.5,0.28,0
0.04233336003765657,0.042020051928820516,0.04264666814649262,315.67999999999955,319.84666666666664,50,2076804,0.16,0.7,0.6,0.2,0.005
0.042563809064731714,0.04225027420371603,0.04287734392574741,317.1900000000002,321.3566666666664,50,2148075,0.16,0.8,0.5,0.2,0.005
0.04261991920396773,0.04234354368245711,0.04289629472547835,327.7633333333333,331.5966666666668,50,97054,0.1,0.7,0.55,0.24,0
0.04262616209414194,0.04231182453728094,0.04294049965100294,316.55333333333283,320.72000000000025,50,1490798,0.14,0.7,0.6,0.28,0.01
